XC,YC,,
429.546875,214.078125,,
761.546875,602.078125,,
123.546875,669.078125,,
648.546875,70.078125,,
670.546875,191.078125,,
119.546875,641.078125,,
430.546875,86.078125,,
704.546875,647.078125,,
145.546875,202.078125,,
451.546875,466.078125,,
423.546875,772.078125,,
546.546875,554.078125,,
671.546875,168.078125,,
676.546875,536.078125,,
772.546875,207.078125,,
783.546875,383.078125,,
475.546875,341.078125,,
417.546875,640.078125,,
106.546875,650.078125,,
118.546875,537.078125,,
491.546875,421.078125,,
130.546875,193.078125,,
352.546875,184.078125,,
671.546875,85.078125,,
223.546875,640.078125,,
132.546875,182.078125,,
405.546875,74.078125,,
338.546875,647.078125,,
584.546875,570.078125,,
659.546875,508.078125,,
680.546875,674.078125,,
886.546875,289.078125,,
126.546875,201.078125,,
669.546875,658.078125,,
364.546875,551.078125,,
799.546875,205.078125,,
553.546875,417.078125,,
225.546875,312.078125,,
685.546875,552.078125,,
189.546875,682.078125,,
706.546875,192.078125,,
898.546875,303.078125,,
221.546875,438.078125,,
343.546875,317.078125,,
569.546875,782.078125,,
210.546875,768.078125,,
364.546875,314.078125,,
234.546875,429.078125,,
303.546875,32.078125,,
589.546875,336.078125,,
234.546875,424.078125,,
104.5999756,203.2999954,,
690.5999756,786.2999954,,
353.5999756,193.2999954,,
364.5999756,653.2999954,,
574.5999756,77.29999542,,
607.5999756,83.29999542,,
707.5999756,418.2999954,,
570.5999756,787.2999954,,
734.5999756,542.2999954,,
317.5999756,199.2999954,,
701.5999756,425.2999954,,
696.5999756,324.2999954,,
811.5999756,304.2999954,,
810.5999756,301.2999954,,
456.5999756,94.29999542,,
591.5999756,679.2999954,,
225.5999756,531.2999954,,
713.5999756,205.2999954,,
697.5999756,765.2999954,,
684.5999756,59.29999542,,
211.5999756,681.2999954,,
576.5999756,685.2999954,,
348.5999756,190.2999954,,
804.5999756,562.2999954,,
564.5999756,701.2999954,,
569.5999756,202.2999954,,
234.5999756,311.2999954,,
562.5999756,432.2999954,,
708.5999756,555.2999954,,
98.59997559,58.29999542,,
250.5999756,547.2999954,,
320.5999756,85.29999542,,
564.5999756,666.2999954,,
229.5999756,196.2999954,,
667.5999756,323.2999954,,
310.5999756,193.2999954,,
685.5999756,87.29999542,,
346.5999756,62.29999542,,
589.5999756,210.2999954,,
703.5999756,319.2999954,,
661.078125,519.71875,,
763.078125,292.71875,,
419.078125,509.71875,,
543.078125,612.71875,,
544.078125,173.71875,,
756.078125,519.71875,,
660.078125,66.71875,,
410.078125,299.71875,,
160.078125,726.71875,,
533.078125,739.71875,,
206.078125,606.71875,,
61.078125,520.71875,,
431.078125,649.71875,,
453.078125,296.71875,,
99.078125,510.71875,,
423.078125,78.71875,,
199.078125,723.71875,,
90.078125,503.71875,,
92.078125,624.71875,,
663.078125,535.71875,,
197.078125,597.71875,,
648.078125,413.71875,,
514.078125,73.71875,,
202.078125,83.71875,,
103.078125,502.71875,,
225.078125,597.71875,,
328.078125,606.71875,,
445.078125,623.71875,,
241.078125,604.71875,,
211.078125,179.71875,,
227.078125,294.71875,,
552.078125,718.71875,,
204.078125,614.71875,,
746.078125,523.71875,,
545.078125,750.71875,,
196.078125,754.71875,,
571.078125,646.71875,,
550.078125,161.71875,,
440.078125,291.71875,,
419.078125,420.71875,,
179.078125,406.71875,,
718.078125,399.71875,,
613,267.40625,,
284,692.40625,,
511,734.40625,,
283,175.40625,,
535,598.40625,,
211,388.40625,,
618,508.40625,,
391,174.40625,,
497,403.40625,,
89,668.40625,,
518,472.40625,,
609,290.40625,,
101,486.40625,,
594,388.40625,,
588,485.40625,,
298,356.40625,,
513,274.40625,,
590,506.40625,,
409,596.40625,,
621,91.40625,,
294,398.40625,,
381,274.40625,,
625,356.40625,,
473,399.40625,,
291,379.40625,,
381,693.40625,,
495,414.40625,,
93,80.40625,,
194,602.40625,,
374,478.40625,,
206,712.40625,,
267,361.40625,,
293,681.40625,,
688,569.40625,,
300,476.40625,,
710,371.40625,,
376,195.40625,,
295,458.40625,,
163,506.40625,,
752,296.40625,,
401,206.40625,,
205,492.40625,,
534,579.40625,,
201,470.40625,,
610,285.40625,,
696,713.40625,,
439,364.40625,,
510,56.40625,,
393,269.40625,,
524,57.40625,,
152.1278687,242.474432,,
210.1278687,397.474432,,
67.12786865,107.474432,,
190.1278687,341.474432,,
350.1278687,337.474432,,
135.1278687,266.474432,,
201.1278687,179.474432,,
286.1278687,332.474432,,
475.1278687,51.47443199,,
208.1278687,339.474432,,
66.12786865,399.474432,,
280.1278687,189.474432,,
35.12786865,28.47443199,,
150.1278687,337.474432,,
106.1278687,112.474432,,
356.1278687,261.474432,,
354.1278687,186.474432,,
279.1278687,36.47443199,,
354.1278687,263.474432,,
368.1278687,275.474432,,
115.1278687,114.474432,,
61.12786865,275.474432,,
128.1278687,112.474432,,
356.1278687,407.474432,,
207.1278687,394.474432,,
194.1278687,336.474432,,
282.1278687,193.474432,,
211.1278687,331.474432,,
62.12786865,331.474432,,
202.1278687,259.474432,,
254.1278687,107.474432,,
350.1278687,478.474432,,
202.1278687,136.474432,,
217.1278687,258.474432,,
197.1278687,249.474432,,
123.1278687,178.474432,,
196.1278687,343.474432,,
339.1278687,268.474432,,
127.1278687,188.474432,,
205.1278687,185.474432,,
360.1278687,269.474432,,
416.1278687,99.47443199,,
214.1278687,125.474432,,
149.1278687,110.474432,,
303.1278687,115.474432,,
189.1278687,262.474432,,
194.1278687,188.474432,,
50.12786865,52.47443199,,
455.15625,170.890625,,
562.15625,297.890625,,
290.15625,613.890625,,
711.15625,120.890625,,
309.15625,753.890625,,
680.15625,639.890625,,
684.15625,517.890625,,
304.15625,190.890625,,
774.15625,624.890625,,
339.15625,498.890625,,
274.15625,606.890625,,
321.15625,270.890625,,
673.15625,58.890625,,
780.15625,643.890625,,
765.15625,287.890625,,
725.15625,378.890625,,
705.15625,56.890625,,
365.15625,303.890625,,
139.15625,510.890625,,
476.15625,292.890625,,
646.15625,270.890625,,
538.15625,300.890625,,
349.15625,286.890625,,
386.15625,341.890625,,
609.15625,623.890625,,
341.15625,34.890625,,
311.15625,380.890625,,
627.15625,623.890625,,
227.15625,44.890625,,
706.15625,746.890625,,
93.15625,721.890625,,
240.15625,634.890625,,
662.15625,179.890625,,
635.15625,405.890625,,
518.15625,290.890625,,
223.15625,172.890625,,
765.15625,74.890625,,
629.15625,615.890625,,
268.15625,485.890625,,
328.15625,194.890625,,
321.15625,613.890625,,
74.3125,410.7249985,,
56.3125,55.72499847,,
74.3125,50.72499847,,
58.3125,52.72499847,,
66.3125,44.72499847,,
74.3125,64.72499847,,
148.3125,69.72499847,,
324.3125,67.72499847,,
58.3125,56.72499847,,
409.3125,67.72499847,,
430.3125,148.7249985,,
69.3125,225.7249985,,
147.3125,300.7249985,,
581.3125,301.7249985,,
170.3125,225.7249985,,
344.3125,393.7249985,,
65.3125,297.7249985,,
590.3125,398.7249985,,
581.3125,475.7249985,,
82.3125,407.7249985,,
591.3125,460.7249985,,
595.3125,557.7249985,,
526.3125,564.7249985,,
334.3125,564.7249985,,
157.3125,567.7249985,,
59.3125,554.7249985,,
62.3125,478.7249985,,
157.3125,475.7249985,,
254.3125,488.7249985,,
342.3125,494.7249985,,
577.3125,495.7249985,,
476.3125,465.7249985,,
563.3125,419.7249985,,
498.3125,396.7249985,,
430.3125,402.7249985,,
330.3125,384.7249985,,
241.3125,384.7249985,,
141.3125,310.7249985,,
165.3125,314.7249985,,
346.3125,334.7249985,,
474.3125,319.7249985,,
592.3125,323.7249985,,
566.3125,238.7249985,,
483.3125,227.7249985,,
437.3125,225.7249985,,
321.3125,233.7249985,,
157.3125,239.7249985,,
170.3125,127.7249985,,
256.3125,139.7249985,,
537.15625,217.71875,,
419.15625,495.71875,,
433.15625,603.71875,,
665.15625,597.71875,,
531.15625,88.71875,,
656.15625,617.71875,,
384.15625,498.71875,,
216.15625,408.71875,,
183.15625,415.71875,,
97.15625,512.71875,,
539.15625,308.71875,,
124.15625,617.71875,,
320.15625,521.71875,,
543.15625,60.71875,,
208.15625,171.71875,,
643.15625,206.71875,,
568.15625,514.71875,,
237.15625,283.71875,,
131.15625,61.71875,,
631.15625,322.71875,,
200.15625,186.71875,,
442.15625,291.71875,,
207.15625,603.71875,,
638.15625,290.71875,,
228.15625,594.71875,,
331.15625,424.71875,,
445.15625,390.71875,,
95.15625,516.71875,,
432.15625,378.71875,,
759.15625,298.71875,,
550.15625,425.71875,,
299.15625,636.71875,,
247.15625,589.71875,,
318.15625,398.71875,,
650.15625,304.71875,,
211.15625,297.71875,,
89.15625,605.71875,,
314.15625,714.71875,,
751.15625,608.71875,,
643.15625,408.71875,,
295.15625,391.71875,,
539.15625,741.71875,,
434.15625,619.71875,,
629.15625,754.71875,,
742.15625,720.71875,,
341.15625,194.71875,,
643.15625,281.71875,,
753.15625,628.71875,,
324.15625,531.71875,,
578.15625,264.71875,,
661.15625,643.71875,,
297.15625,711.71875,,
647.15625,738.71875,,
432.15625,397.71875,,
759.15625,73.71875,,
723.15625,292.71875,,
717.15625,635.71875,,
143.15625,62.71875,,
435.15625,477.71875,,
549.15625,100.71875,,
338.15625,734.71875,,
624.15625,87.71875,,
614.15625,419.71875,,
778.15625,612.71875,,
770.15625,510.71875,,
211.15625,650.71875,,
626.15625,413.71875,,
649.15625,627.71875,,
230.15625,605.71875,,
820.15625,229.71875,,
171.15625,290.71875,,
654.15625,738.71875,,
522.15625,723.71875,,
560.15625,506.71875,,
663.15625,643.71875,,
623.15625,615.71875,,
674.15625,606.71875,,
207.15625,187.71875,,
749.15625,164.71875,,
565.15625,503.71875,,
729.15625,175.71875,,
642.15625,585.71875,,
77.1499939,50.18333435,,
292.1499939,58.18333435,,
504.1499939,139.1833344,,
446.1499939,44.18333435,,
197.1499939,265.1833344,,
485.1499939,46.18333435,,
75.1499939,73.18333435,,
37.1499939,468.1833344,,
416.1499939,443.1833344,,
503.1499939,328.1833344,,
199.1499939,145.1833344,,
67.1499939,59.18333435,,
266.1499939,249.1833344,,
491.1499939,398.1833344,,
124.1499939,190.1833344,,
286.1499939,403.1833344,,
442.1499939,328.1833344,,
109.1499939,183.1833344,,
477.1499939,416.1833344,,
281.1499939,12.18333435,,
289.1499939,324.1833344,,
138.1499939,173.1833344,,
102.1499939,403.1833344,,
186.1499939,199.1833344,,
327.1499939,300.1833344,,
318.1499939,382.1833344,,
216.1499939,259.1833344,,
220.1499939,259.1833344,,
354.1499939,314.1833344,,
130.1499939,192.1833344,,
283.1499939,303.1833344,,
268.1499939,111.1833344,,
496.1499939,332.1833344,,
209.1499939,262.1833344,,
121.1499939,111.1833344,,
136.1499939,403.1833344,,
343.1499939,309.1833344,,
393.1499939,236.1833344,,
221.1499939,405.1833344,,
225.1499939,236.1833344,,
185.1499939,135.1833344,,
262.1499939,44.18333435,,
411.1499939,125.1833344,,
269.1499939,408.1833344,,
211.1499939,320.1833344,,
503.1499939,247.1833344,,
302.1499939,226.1833344,,
158.3125,157.7249985,,
489.3125,576.7249985,,
62.3125,30.72499847,,
576.3125,564.7249985,,
510.3125,39.72499847,,
266.3125,558.7249985,,
397.3125,375.7249985,,
270.3125,147.7249985,,
586.3125,568.7249985,,
506.3125,593.7249985,,
429.3125,388.7249985,,
590.3125,132.7249985,,
489.3125,164.7249985,,
78.3125,218.7249985,,
492.3125,252.7249985,,
78.3125,328.7249985,,
150.3125,31.72499847,,
468.3125,58.72499847,,
76.3125,56.72499847,,
169.3125,504.7249985,,
90.3125,158.7249985,,
629.3125,384.7249985,,
90.3125,143.7249985,,
624.3125,553.7249985,,
326.3125,571.7249985,,
236.3125,438.7249985,,
149.3125,116.7249985,,
184.3125,148.7249985,,
182.3125,148.7249985,,
520.3125,240.7249985,,
610.3125,561.7249985,,
490.3125,55.72499847,,
242.3125,32.72499847,,
497.3125,588.7249985,,
86.3125,126.7249985,,
247.3125,45.72499847,,
158.3125,148.7249985,,
86.3125,146.7249985,,
415.3125,561.7249985,,
253.3125,235.7249985,,
425.3125,560.7249985,,
497.3125,61.72499847,,
343.3125,245.7249985,,
81.3125,144.7249985,,
582.3125,579.7249985,,
69.3125,235.7249985,,
594.3125,220.7249985,,
105.3125,140.7249985,,
327.3125,348.7249985,,
434.3125,140.7249985,,
435.3125,474.7249985,,
330.140625,493.53125,,
625.578125,522.71875,,
308.578125,600.71875,,
526.578125,594.71875,,
331.578125,193.71875,,
110.578125,67.71875,,
560.578125,101.71875,,
506.578125,549.71875,,
460.578125,703.71875,,
314.578125,174.71875,,
305.578125,527.71875,,
509.578125,418.71875,,
623.578125,424.71875,,
642.578125,486.71875,,
530.578125,641.71875,,
307.578125,286.71875,,
769.578125,595.71875,,
606.578125,423.71875,,
547.578125,98.71875,,
102.578125,83.71875,,
306.578125,688.71875,,
527.578125,547.71875,,
647.578125,599.71875,,
405.578125,416.71875,,
179.578125,410.71875,,
632.578125,495.71875,,
634.578125,422.71875,,
266.578125,280.71875,,
328.578125,89.71875,,
367.578125,375.71875,,
186.578125,290.71875,,
552.578125,99.71875,,
547.578125,492.71875,,
347.578125,419.71875,,
245.578125,169.71875,,
748.578125,525.71875,,
632.578125,428.71875,,
286.578125,254.71875,,
565.578125,494.71875,,
572.578125,505.71875,,
632.578125,511.71875,,
436.578125,470.71875,,
462.578125,285.71875,,
549.578125,158.71875,,
658.578125,412.71875,,
120.578125,72.71875,,
76.578125,380.71875,,
431.578125,398.71875,,
617.578125,208.71875,,
320.578125,395.71875,,
167.6666565,303.8020782,,
480.6666565,145.8020782,,
99.66665649,371.8020782,,
422.6666565,372.8020782,,
162.6666565,472.8020782,,
423.6666565,475.8020782,,
410.6666565,553.8020782,,
398.6666565,155.8020782,,
236.6666565,466.8020782,,
404.6666565,494.8020782,,
494.6666565,315.8020782,,
218.6666565,410.8020782,,
163.6666565,459.8020782,,
416.6666565,371.8020782,,
175.6666565,376.8020782,,
166.6666565,405.8020782,,
238.6666565,467.8020782,,
255.6666565,478.8020782,,
432.6666565,313.8020782,,
427.6666565,482.8020782,,
164.6666565,154.8020782,,
399.6666565,472.8020782,,
177.6666565,401.8020782,,
428.6666565,313.8020782,,
171.6666565,225.8020782,,
420.6666565,135.8020782,,
434.6666565,388.8020782,,
209.6666565,379.8020782,,
170.6666565,399.8020782,,
410.6666565,395.8020782,,
166.6666565,387.8020782,,
420.6666565,230.8020782,,
174.6666565,393.8020782,,
392.6666565,245.8020782,,
148.6666565,138.8020782,,
158.6666565,294.8020782,,
432.6666565,308.8020782,,
416.6666565,383.8020782,,
168.6666565,207.8020782,,
406.6666565,377.8020782,,
136.6666565,222.8020782,,
274.6666565,314.8020782,,
398.6666565,235.8020782,,
436.6666565,315.8020782,,
765.828125,396.71875,,
543.828125,603.71875,,
556.828125,604.71875,,
222.828125,506.71875,,
646.828125,275.71875,,
523.828125,502.71875,,
513.828125,411.71875,,
386.828125,621.71875,,
423.828125,513.71875,,
84.828125,633.71875,,
240.828125,411.71875,,
563.828125,400.71875,,
318.828125,44.71875,,
522.828125,288.71875,,
332.828125,493.71875,,
191.828125,405.71875,,
525.828125,404.71875,,
563.828125,516.71875,,
218.828125,400.71875,,
548.828125,491.71875,,
430.828125,490.71875,,
651.828125,42.71875,,
740.828125,190.71875,,
101.828125,271.71875,,
649.828125,172.71875,,
671.828125,490.71875,,
101.828125,278.71875,,
533.828125,613.71875,,
80.828125,278.71875,,
105.828125,619.71875,,
644.828125,511.71875,,
516.828125,596.71875,,
65.828125,176.71875,,
439.828125,263.71875,,
644.828125,507.71875,,
755.828125,606.71875,,
90.828125,738.71875,,
539.828125,512.71875,,
213.828125,609.71875,,
556.828125,424.71875,,
429.828125,505.71875,,
222.828125,524.71875,,
516.828125,514.71875,,
197.828125,284.71875,,
438.828125,512.71875,,
634.828125,624.71875,,
101.828125,60.71875,,
539.828125,189.71875,,
564.171875,529.046875,,
764.171875,417.046875,,
206.171875,525.046875,,
298.171875,252.046875,,
532.171875,182.046875,,
641.171875,170.046875,,
617.171875,315.046875,,
549.171875,192.046875,,
746.171875,50.046875,,
676.171875,516.046875,,
310.171875,592.046875,,
553.171875,501.046875,,
313.171875,376.046875,,
652.171875,390.046875,,
561.171875,713.046875,,
679.171875,242.046875,,
94.171875,393.046875,,
218.171875,260.046875,,
304.171875,514.046875,,
764.171875,412.046875,,
510.171875,489.046875,,
537.171875,297.046875,,
348.171875,99.046875,,
211.171875,306.046875,,
311.171875,621.046875,,
306.171875,376.046875,,
299.171875,555.046875,,
522.171875,204.046875,,
202.171875,282.046875,,
523.171875,523.046875,,
641.171875,274.046875,,
410.171875,610.046875,,
638.171875,254.046875,,
441.171875,608.046875,,
616.171875,518.046875,,
231.171875,598.046875,,
214.171875,502.046875,,
421.171875,606.046875,,
629.171875,597.046875,,
267.09375,193.078125,,
129.09375,105.078125,,
362.09375,38.078125,,
328.09375,237.078125,,
63.09375,317.078125,,
203.09375,40.078125,,
148.09375,185.078125,,
475.09375,343.078125,,
412.09375,37.078125,,
471.09375,201.078125,,
45.09375,251.078125,,
353.09375,381.078125,,
338.09375,97.078125,,
471.09375,322.078125,,
279.09375,386.078125,,
146.09375,180.078125,,
334.09375,314.078125,,
244.09375,382.078125,,
357.09375,445.078125,,
421.09375,459.078125,,
472.09375,171.078125,,
412.09375,378.078125,,
61.09375,436.078125,,
210.09375,179.078125,,
222.09375,390.078125,,
259.09375,195.078125,,
187.09375,229.078125,,
51.09375,33.078125,,
456.09375,50.078125,,
268.09375,252.078125,,
325.09375,189.078125,,
341.09375,295.078125,,
402.09375,105.078125,,
350.09375,447.078125,,
408.09375,36.078125,,
475.09375,345.078125,,
147.09375,390.078125,,
51.09375,260.078125,,
44.09375,462.078125,,
344.09375,197.078125,,
46.09375,124.078125,,
407.09375,385.078125,,
190.09375,443.078125,,
44.09375,129.078125,,
398.09375,38.078125,,
208.09375,241.078125,,
478.09375,447.078125,,
259.09375,263.078125,,
340.09375,321.078125,,
472.09375,391.078125,,
216.09375,249.078125,,
391.09375,121.078125,,
457.09375,339.078125,,
179.046875,357.53125,,
100.046875,81.53125,,
334.046875,351.53125,,
185.046875,240.53125,,
349.046875,345.53125,,
613.046875,336.53125,,
252.046875,338.53125,,
365.046875,531.53125,,
636.046875,612.53125,,
280.046875,246.53125,,
603.046875,578.53125,,
361.046875,80.53125,,
167.046875,496.53125,,
268.046875,334.53125,,
500.046875,236.53125,,
368.046875,150.53125,,
628.046875,165.53125,,
92.046875,310.53125,,
590.046875,423.53125,,
149.046875,515.53125,,
513.046875,255.53125,,
552.046875,124.53125,,
455.046875,328.53125,,
457.046875,435.53125,,
384.046875,336.53125,,
237.046875,416.53125,,
357.046875,340.53125,,
703.046875,266.53125,,
256.046875,606.53125,,
256.046875,326.53125,,
259.046875,439.53125,,
454.046875,415.53125,,
238.046875,439.53125,,
494.046875,511.53125,,
656.046875,262.53125,,
532.046875,256.53125,,
559.046875,405.53125,,
529.046875,518.53125,,
359.046875,519.53125,,
278.046875,440.53125,,
247.046875,239.53125,,
170.046875,228.53125,,
531.046875,250.53125,,
179.046875,519.53125,,
703.046875,285.53125,,
452.046875,349.53125,,
561.046875,441.53125,,
252.046875,506.53125,,
154.046875,248.53125,,
559.046875,398.53125,,
445.046875,537.53125,,
359.046875,332.53125,,
461.046875,119.53125,,
254.046875,238.53125,,
443.046875,263.53125,,
75.046875,49.53125,,
177.046875,452.53125,,
414.046875,432.53125,,
261.046875,631.53125,,
452.046875,430.53125,,
345.578125,399.703125,,
280.578125,338.703125,,
357.578125,466.703125,,
294.578125,49.703125,,
339.578125,42.703125,,
420.578125,309.703125,,
425.578125,282.703125,,
509.578125,64.703125,,
78.578125,209.703125,,
194.578125,273.703125,,
133.578125,356.703125,,
155.578125,182.703125,,
131.578125,258.703125,,
372.578125,454.703125,,
355.578125,293.703125,,
477.578125,199.703125,,
256.578125,48.703125,,
194.578125,137.703125,,
97.578125,200.703125,,
284.578125,333.703125,,
282.578125,110.703125,,
503.578125,340.703125,,
160.578125,324.703125,,
278.578125,214.703125,,
348.578125,197.703125,,
484.578125,126.703125,,
441.578125,339.703125,,
67.0249939,257.7249985,,
322.0249939,170.7249985,,
569.0249939,43.72499847,,
142.0249939,162.7249985,,
510.0249939,222.7249985,,
577.0249939,297.7249985,,
517.0249939,384.7249985,,
470.0249939,464.7249985,,
244.0249939,292.7249985,,
418.0249939,571.7249985,,
576.0249939,371.7249985,,
497.0249939,322.7249985,,
374.0249939,372.7249985,,
495.0249939,480.7249985,,
483.0249939,209.7249985,,
507.0249939,552.7249985,,
68.0249939,400.7249985,,
383.0249939,473.7249985,,
408.0249939,483.7249985,,
72.0249939,68.72499847,,
95.0249939,305.7249985,,
514.0249939,136.7249985,,
167.0249939,300.7249985,,
502.0249939,499.7249985,,
142.0249939,579.7249985,,
583.0249939,556.7249985,,
89.0249939,48.72499847,,
581.0249939,385.7249985,,
626.0249939,292.7249985,,
430.0249939,418.7249985,,
514.0249939,457.7249985,,
134.0249939,56.72499847,,
574.0249939,585.7249985,,
246.0249939,490.7249985,,
76.0249939,47.72499847,,
587.0249939,535.7249985,,
162.0249939,455.7249985,,
571.0249939,53.72499847,,
576.0249939,42.72499847,,
145.0249939,466.7249985,,
528.0249939,563.7249985,,
148.0249939,149.7249985,,
150.0249939,477.7249985,,
337.0249939,576.7249985,,
142.0249939,73.72499847,,
58.0249939,52.72499847,,
483.0249939,116.7249985,,
506.0249939,121.7249985,,
422.0249939,142.7249985,,
728.078125,499.71875,,
562.078125,51.71875,,
97.078125,94.71875,,
103.078125,279.71875,,
88.078125,205.71875,,
763.078125,522.71875,,
428.078125,102.71875,,
639.078125,83.71875,,
237.078125,596.71875,,
96.078125,753.71875,,
775.078125,175.71875,,
630.078125,619.71875,,
781.078125,612.71875,,
635.078125,536.71875,,
234.078125,243.71875,,
758.078125,249.71875,,
545.078125,380.71875,,
544.078125,628.71875,,
531.078125,165.71875,,
106.078125,631.71875,,
649.078125,739.71875,,
214.078125,606.71875,,
673.078125,622.71875,,
238.078125,638.71875,,
313.078125,195.71875,,
539.078125,426.71875,,
650.078125,394.71875,,
178.078125,630.71875,,
629.078125,293.71875,,
522.078125,283.71875,,
533.078125,174.71875,,
511.078125,294.71875,,
649.078125,544.71875,,
237.078125,276.71875,,
742.078125,269.71875,,
744.078125,530.71875,,
309.078125,199.71875,,
515.078125,316.71875,,
757.078125,605.71875,,
194.078125,546.71875,,
630.078125,161.71875,,
616.078125,604.71875,,
546.078125,207.71875,,
769.078125,593.71875,,
195.078125,190.71875,,
601.078125,314.71875,,
652.078125,165.71875,,
70.078125,190.71875,,
437.046875,729.25,,
578.046875,423.25,,
233.046875,545.25,,
577.046875,221.25,,
89.046875,751.25,,
241.046875,122.25,,
597.046875,655.25,,
562.046875,88.25,,
187.046875,721.25,,
693.046875,92.25,,
119.046875,309.25,,
556.046875,625.25,,
109.046875,391.25,,
673.046875,228.25,,
213.046875,85.25,,
567.046875,411.25,,
551.046875,558.25,,
323.046875,83.25,,
653.046875,84.25,,
774.046875,101.25,,
247.046875,624.25,,
640.046875,783.25,,
685.046875,209.25,,
674.046875,440.25,,
316.046875,785.25,,
230.046875,199.25,,
308.046875,334.25,,
674.046875,83.25,,
502.046875,660.25,,
795.046875,122.25,,
212.046875,626.25,,
458.046875,647.25,,
689.046875,88.25,,
777.046875,737.25,,
608.046875,306.25,,
339.046875,202.25,,
318.046875,202.25,,
578.046875,642.25,,
696.046875,290.25,,
664.046875,537.25,,
334.046875,643.25,,
202.046875,668.25,,
241.046875,181.25,,
556.046875,180.25,,
213.046875,194.25,,
581.046875,636.25,,
452.046875,397.25,,
242.046875,577.25,,
752.90625,725.71875,,
667.90625,315.71875,,
417.90625,621.71875,,
663.90625,403.71875,,
649.90625,271.71875,,
85.90625,165.71875,,
520.90625,373.71875,,
513.90625,708.71875,,
216.90625,478.71875,,
528.90625,171.71875,,
528.90625,506.71875,,
434.90625,489.71875,,
636.90625,616.71875,,
72.90625,73.71875,,
215.90625,508.71875,,
520.90625,512.71875,,
296.90625,598.71875,,
282.90625,707.71875,,
521.90625,363.71875,,
423.90625,515.71875,,
100.90625,515.71875,,
513.90625,596.71875,,
422.90625,311.71875,,
527.90625,519.71875,,
292.90625,60.71875,,
273.90625,506.71875,,
327.90625,378.71875,,
513.90625,516.71875,,
653.90625,190.71875,,
768.90625,180.71875,,
403.90625,467.71875,,
625.90625,627.71875,,
634.90625,411.71875,,
261.90625,282.71875,,
544.90625,399.71875,,
446.90625,285.71875,,
453.90625,388.71875,,
314.90625,181.71875,,
493.90625,394.71875,,
95.90625,155.71875,,
671.90625,415.71875,,
523.90625,383.71875,,
330.90625,380.71875,,
443.90625,292.71875,,
762.90625,154.71875,,
400.90625,374.71875,,
770.90625,385.71875,,
320.90625,186.71875,,
511.90625,708.71875,,
654.046875,184.078125,,
121.046875,727.078125,,
544.046875,176.078125,,
319.046875,754.078125,,
203.046875,315.078125,,
121.046875,37.078125,,
546.046875,300.078125,,
235.046875,430.078125,,
222.046875,288.078125,,
633.046875,756.078125,,
533.046875,541.078125,,
591.046875,780.078125,,
310.046875,310.078125,,
551.046875,308.078125,,
258.046875,66.078125,,
549.046875,553.078125,,
549.046875,415.078125,,
683.046875,158.078125,,
351.046875,301.078125,,
815.046875,773.078125,,
737.046875,79.078125,,
446.046875,303.078125,,
528.046875,192.078125,,
122.046875,636.078125,,
450.046875,402.078125,,
538.046875,182.078125,,
547.046875,412.078125,,
520.046875,202.078125,,
228.046875,532.078125,,
448.046875,644.078125,,
791.046875,768.078125,,
